"x" "F"
"371" 571.820003963213 0.722
"372" 572.847564175498 0.723
"373" 573.87780388515 0.725
"374" 574.197139322138 0.725
"375" 575.711681347947 0.728
"376" 576.66106127777 0.729
"377" 576.882135004385 0.73
"378" 580.465492107695 0.735
"379" 583.244725107002 0.739
"380" 583.784168810422 0.74
"381" 584.589118040721 0.741
"382" 584.666082993769 0.741
"383" 586.665851826666 0.744
"384" 587.39387844776 0.745
"385" 589.980114745861 0.749
"386" 593.260889571779 0.754
"387" 593.503524300614 0.754
"388" 594.073236783435 0.755
"389" 597.349996461542 0.76
"390" 600.394542014668 0.764
"391" 600.881214945743 0.765
"392" 606.078877343369 0.772
"393" 606.091950206291 0.772
"394" 607.020037129379 0.773
"395" 611.870429965807 0.78
"396" 616.246907973842 0.786
"397" 621.346884648171 0.793
"398" 622.172928006961 0.794
"399" 622.556138291501 0.794
"400" 623.284304587575 0.795
"401" 623.733196487822 0.796
"402" 629.980345424052 0.803
"403" 634.72375061494 0.809
"404" 637.735807918435 0.813
"405" 639.463757702074 0.815
"406" 640.687871482464 0.817
"407" 641.895733011151 0.818
"408" 642.448208556778 0.819
"409" 643.20437963474 0.82
"410" 643.523374309192 0.82
"411" 645.410689796359 0.822
"412" 648.950437819697 0.826
"413" 651.773535518392 0.829
"414" 652.39178711328 0.83
"415" 653.274491220012 0.831
"416" 653.515587272313 0.831
"417" 656.355782043249 0.835
"418" 657.315250337935 0.836
"419" 658.212652461997 0.837
"420" 662.354239649295 0.841
"421" 664.031367271601 0.843
"422" 664.528138433172 0.843
"423" 667.131210396919 0.846
"424" 681.60817172524 0.861
"425" 684.052590049508 0.863
"426" 694.633513396318 0.873
"427" 695.330523763936 0.874
"428" 697.808242875465 0.876
"429" 700.51831371515 0.878
"430" 703.42827899188 0.881
"431" 707.538971639685 0.884
"432" 707.824496920407 0.885
"433" 710.356002711856 0.887
"434" 710.603469710127 0.887
"435" 720.332033557116 0.895
"436" 723.833429378044 0.897
"437" 723.871815571277 0.897
"438" 727.858624884837 0.9
"439" 732.780229100767 0.904
"440" 741.328617614464 0.91
"441" 741.854171416909 0.911
"442" 759.432975590949 0.922
"443" 764.312122443875 0.925
"444" 769.918272214158 0.928
"445" 774.523915738785 0.931
"446" 778.483765628929 0.933
"447" 779.945843707021 0.934
"448" 783.905271835687 0.936
"449" 796.687281307201 0.942
"450" 798.834910625058 0.943
"451" 802.833636009297 0.945
"452" 804.907306826947 0.946
"453" 811.885627749596 0.949
"454" 811.914916810867 0.949
"455" 819.269768559922 0.952
"456" 836.201081671724 0.959
"457" 844.419501919352 0.962
"458" 855.094737692641 0.965
"459" 859.493221094998 0.966
"460" 863.022246727522 0.968
"461" 872.325726719259 0.97
"462" 883.407447044711 0.973
"463" 886.834462296868 0.974
"464" 895.14321922378 0.976
"465" 905.134714484905 0.978
"466" 916.91438750668 0.98
"467" 917.855736427589 0.98
"468" 925.134703506826 0.982
"469" 940.476721497893 0.984
"470" 942.651781193296 0.985
"471" 949.16177570383 0.986
"472" 952.855407957711 0.986
"473" 964.663828564937 0.988
"474" 974.372012630169 0.989
"475" 978.255594724773 0.989
"476" 979.342380057743 0.989
